teleplay_id,name,genre,type,episodes,rating,members
5546,Ecchi de Happy! Pin! Pin! Pin!,Restricted,short,1,4.678644640904863,290
33429,Wingcle Bear Hamkkehaneun Lomentig Hwaiteudei,Magic,ONA,1,5.024085357785431,49
27495,Sore Ike! Anpanman: Kaiketsu Naganegiman to Yakisobapanman,"Adventure, Fantasy, Kids",long,1,8.005068600873173,83
11663,Hakuouki OVA,"Action, Drama, Historical, Samurai, Supernatural",short,2,6.880957140152258,7791
32773,Nintama Rantarou no Uchuu Daibouken with Cosmic Front☆Next,"Adventure, Comedy, Kids, Space",Special,2,5.958706256511085,67
7032,Kitte no Gensou,Comedy,long,1,5.682029188921108,428
32093,Tanaka-kun wa Itsumo Kedaruge,"Comedy, School, Slice of Life",medium,12,6.853532472860569,101335
34525,Centaur no Nayami,"Comedy, Fantasy, Slice of Life, Supernatural",medium,Unknown,7.923735902686888,108
11197,Kuma no Puutarou,Comedy,medium,30,6.806538428905434,79
104,Ayashi no Ceres,"Adventure, Comedy, Drama, Horror, Psychological, Romance, Shoujo, Supernatural",medium,24,7.461022290402552,38336
32370,D.Gray-man Hallow,"Action, Demons, Shounen, Super Power",medium,13,7.209296789374608,72499
10469,Sayonara Zetsubou Sensei Special,"Comedy, Mystery, Parody",Special,1,7.205003580463762,9669
33044,Asa da yo! Kaishain,Comedy,medium,Unknown,5.219888289667989,177
3507,Survival,"Dementia, Drama, Music, Psychological, School, Supernatural",Music,1,5.764155655858906,2153
9200,Dae Jang Geum: Jang Geum&#039;s Dream 2,"Adventure, Comedy, Historical",medium,26,6.528669290521194,452
10471,Ie Naki Ko Remi Specials,"Adventure, Drama",Special,3,6.507728101642727,781
3917,Hitozuma Cosplay Kissa 2: Hitozuma LoveLove - Cosplay OVA,Restricted,short,2,5.9053663521408675,1615
32133,Kemushi no Boro,Kids,long,1,5.568939716866826,286
874,Digimon Tamers,"Adventure, Comedy, Drama, Fantasy, Shounen",medium,51,7.450493944464835,94391
3385,Dorei Ichiba,Restricted,short,3,6.264599430122145,2049
4731,Hiiro no Koku,Restricted,short,5,5.6938646044628864,636
12347,Dirty Pair Flash 3,"Action, Adventure, Comedy, Ecchi, Police, Sci-Fi",short,5,6.296821274109211,1450
5586,Aoi Yousei,Restricted,short,1,5.470306152686031,401
30165,Yamaguchi Sanchi no Tsutomu-kun,"Kids, Music, Romance",Music,1,5.312855223373893,97
734,Kizuna: Koi no kara Sawagi,"Drama, Romance, Yaoi",short,1,6.10246108102872,4127
7668,Suki Desu Suzuki-kun!!,Romance,short,2,6.3862882594864345,3514
15399,The Siamese: First Mission,Action,long,1,6.11544916689942,127
28055,Yuki no Yo no Yume,Drama,long,1,6.440985801888308,125
19875,Robotan,"Comedy, Kids",medium,104,7.122570350360403,108
30132,Etsuraku no Tane The Animation,Restricted,short,1,6.027370296023735,1789
6202,Daisetsusan no Yuusha Kibaou,"Adventure, Drama",Special,1,6.0947663853121385,322
1630,Yousei Hime Ren,"Adventure, Comedy, Fantasy",short,2,6.376488866801636,2253
15785,Inazuma Eleven Go vs. Danball Senki W Movie,"Action, Kids, Mecha, Sports",long,1,6.666977212856945,3239
2081,Makeruna! Makendou,"Comedy, Magic, Shounen",short,1,6.050924448041346,555
2212,Bakuretsu Tenshi: Infinity Specials,"Action, Mecha, Sci-Fi",Special,3,6.6383459164059655,4678
9130,Saint Seiya: The Lost Canvas - Meiou Shinwa 2,"Action, Adventure, Martial Arts, Shounen, Super Power, Supernatural",short,13,7.556852202346391,27532
15959,Nurarihyon no Mago OVA,"Action, Demons, Shounen, Supernatural",short,2,7.215920107395018,11401
4699,Eisai Kyoiku,"Restricted, School",short,1,6.141454174324519,1484
13207,Himitsukessha Taka no Tsume Gaiden: Mukashi no Yoshida-kun,"Comedy, Historical, Parody",medium,9,6.344032482303925,126
30781,Matsubara-kun,Comedy,ONA,5,4.841076685723574,84
33473,Tokyo Futago Athletic,"Comedy, Sports",ONA,8,5.272863955624806,75
23675,Hi no Tori: Kizuna-hen,"Fantasy, Kids",Special,1,5.504773733312425,138
25809,Ore-tachi Ijiwaru Kei,Comedy,medium,14,6.4932395012995485,101
5572,You Bishoujo Miruku-chan,Restricted,short,1,5.410498693995404,480
898,Dragon Ball Z Movie 05: Tobikkiri no Saikyou tai Saikyou,"Adventure, Comedy, Fantasy, Sci-Fi, Shounen",long,1,7.352625336881845,59207
158,Maria-sama ga Miteru,"Drama, Romance, Shoujo, Shoujo Ai, Slice of Life",medium,13,7.233880325137054,33989
14741,Chuunibyou demo Koi ga Shitai!,"Comedy, Drama, Romance, School, Slice of Life",medium,12,7.101931741625011,394399
6892,Yokorenbo: Immoral Mother,Restricted,short,2,6.530546711487564,3890
30646,Perman: Copy World no Nazo,"Comedy, Kids",Special,1,6.048258843507629,73
89,Mobile Suit Victory Gundam,"Drama, Mecha, Military, Sci-Fi, Space",medium,51,7.601755948960274,12673
5585,New Dream Hunter Rem: Yume no Kishitachi,"Ecchi, Magic",short,1,5.482796408845232,586
34361,Kyonyuu Reijou MC Gakuen,Restricted,short,Unknown,5.790817097033525,205
10115,Friends: Mononoke Shima no Naki,"Comedy, Fantasy, Kids",long,1,6.085376478266945,601
335,Matantei Loki Ragnarok,"Comedy, Magic, Mystery, Shounen, Supernatural",medium,26,7.473962997800097,25098
3258,Lily C.A.T.,"Horror, Sci-Fi, Space",long,1,5.992664504303992,2068
2573,Minami no Niji no Lucy,"Adventure, Drama, Slice of Life",medium,50,6.93501319786658,742
222,Mezzo DSA,"Action, Adventure, Comedy, Mystery, Sci-Fi",medium,13,7.089422216996141,11750
11507,Kami nomi zo Shiru Sekai: Nonstop!! Hunters,Music,Music,1,6.950468843381065,6634
21781,Tsubasa to Hotaru,"Romance, School, Shoujo",Special,1,7.032505450877881,6651
10058,Sore Ike! Anpanman: Yuurei Sen wo Yattsukero!!,"Comedy, Fantasy, Kids",long,1,7.414990770547497,117
18003,Thermae Romae x TOTO Collaboration,"Comedy, Historical, Seinen",Special,1,6.155090363467183,447
9533,Pururun! Shizuku-chan Aha,"Comedy, Kids",medium,51,6.903247866346109,102
23987,Sarusuberi: Miss Hokusai,"Drama, Historical, Supernatural",long,1,7.28510872519483,7034
15359,Kyousou Giga (2012),"Action, Fantasy, Supernatural",ONA,5,6.800819206470476,17584
33188,Sore Ike! Sabuibo Mask,"Comedy, Slice of Life",medium,8,6.452107272295063,101
7415,Mukougaoka Chisato wa Tada Mitsumeteita no Datta,Music,Music,1,5.923903278735932,794
2541,Dokusen,Restricted,short,2,5.80298834032148,1046
33712,Bikini Warriors OVA,"Comedy, Ecchi, Fantasy, Parody",short,2,6.239318139891889,3404
22859,Takanashi Rikka Kai: Chuunibyou demo Koi ga Shitai! Movie Lite,Comedy,Special,1,7.003123178616909,13238
30960,Shou-chan Sora wo Tobu,"Horror, Sci-Fi",long,1,6.909673020225859,55
29397,Pinky Monkey x FaFa Collaboration Animation: At Afternoon of Sunny Day,Slice of Life,ONA,1,5.502500849540331,82
1292,Afro Samurai,"Action, Adventure, Samurai",medium,5,6.832795903418676,135708
34475,Monster Strike: Rain of Memories,"Action, Fantasy, Game",ONA,1,5.579318024796446,313
11867,Cipher,"Drama, Music",short,1,6.42607321244788,2535
10074,Toriko 3D: Kaimaku Gourmet Adventure!!,"Action, Adventure, Comedy, Shounen",long,1,7.174788243986954,4204
30307,Monster Musume no Iru Nichijou,"Comedy, Ecchi, Fantasy, Harem, Romance, Seinen",medium,12,6.740814831179275,181845
16756,Kuiba: Zhi Shiwanhuoji,"Action, Adventure, Fantasy, Kids",long,1,6.3672774619002785,487
13221,Kyonyuu Fantasy,"Demons, Fantasy, Harem, Restricted, Supernatural",short,2,7.121500395939483,8854
1961,Arashi no Yoru ni,"Adventure, Comedy, Drama, Fantasy",long,1,7.466070596800529,11458
998,Blue Seed,"Action, Adventure, Comedy, Demons, Drama, Ecchi, Horror, Mystery, Romance, Sci-Fi",medium,26,7.373737766234074,15194
10820,Sengoku Majin Goushougun (Movie),"Mecha, Parody, Sci-Fi",long,1,4.991089940511782,198
13731,Eureka Seven: New Order,"Adventure, Drama, Mecha, Romance, Sci-Fi",Special,1,6.9640381988064455,5900
30543,Rasen Sokou no Dystopia,Restricted,short,2,6.096453913643639,1943
17090,Agigongryong Doolie (2009),"Adventure, Kids",medium,26,6.309365336929816,132
4469,.hack//G.U. Trilogy: Parody Mode,"Comedy, Fantasy, Game, Parody, Sci-Fi",Special,1,6.98098710063819,7952
15307,Smile Precure! Movie: Ehon no Naka wa Minna Chiguhagu!,"Fantasy, Kids, Magic, Shoujo",long,1,6.982378295249628,2123
1978,Onkyo Seimeitai Noiseman,"Action, Fantasy, Sci-Fi",long,1,6.811526390927785,5295
29917,Uriko-hime to Amanojaku,Demons,long,1,6.20583054943779,71
30512,Hero Company,"Comedy, Seinen",short,2,5.946975505380246,519
32734,"Satto Anshin, SAT x Peeping Life","Comedy, Slice of Life",ONA,3,5.1762402693000125,66
2248,Naruto: Dai Katsugeki!! Yuki Hime Shinobu Houjou Dattebayo! Special: Konoha Annual Sports Festival,"Action, Comedy, Fantasy, Martial Arts, Shounen, Sports",Special,1,7.521328319086383,47988
13183,Fate/Zero Remix,"Action, Fantasy, Supernatural",Special,2,7.02825062710801,10824
3199,Nanatsu no Umi no Tico,"Adventure, Slice of Life",medium,39,6.977492126135232,2123
24469,Buddy Complex: Kanketsu-hen - Ano Sora ni Kaeru Mirai de,"Action, Mecha, Sci-Fi",Special,2,7.033394265410055,14158
4551,Hakushaku to Yousei,"Adventure, Fantasy, Historical, Magic",medium,12,6.833405852533362,63915
26443,Triage X,"Action, Adventure, Ecchi, Shounen",medium,10,6.850654480285547,59632
1191,Saber Marionette J Again,"Action, Comedy, Harem, Mecha, Romance, Sci-Fi",short,6,6.837291107084651,7289
13507,Cofun Gal no Coffy: Okehazama no Tatakai,"Comedy, Historical, Parody",long,1,7.23608344397926,66
6229,Konpeki no Kantai,"Action, Drama, Historical, Military",short,32,7.108922794152512,827
31043,Boku dake ga Inai Machi,"Mystery, Psychological, Seinen, Supernatural",medium,12,7.401897684926457,402381
3151,Genei Toushi Bastof Lemon,"Adventure, Mecha, Sci-Fi",medium,26,6.608353514770908,666
1127,UFO Princess Valkyrie,"Comedy, Ecchi, Magic, Sci-Fi",medium,12,6.56189945843433,11794
26163,Ganbare! Lulu Lolo 2nd Season,"Kids, Slice of Life",medium,26,7.171824482775444,111
2780,Kyoufu no Bio Ningen Saishuu Kyoushi,"Action, Adventure, Comedy, School, Supernatural",short,1,6.305291884815572,1628
3342,Mnemosyne: Mnemosyne no Musume-tachi,"Action, Horror, Sci-Fi, Shoujo Ai, Supernatural",medium,6,6.7213187702459845,96092
29925,Poron Guitar,Kids,long,1,6.7645898563340525,78
6211,Tokyo Magnitude 8.0,Drama,medium,11,7.053186165579884,121349
10355,Twinkle Heart: Gingakei made Todokanai,"Adventure, Comedy, Space",short,1,5.93115928081433,307
8754,Tales of the Abyss Special Fan Disc,"Comedy, Slice of Life",Special,2,6.527176561867698,2975
28101,Obatalian,Comedy,Special,1,6.055586541343185,63
854,Soul Link,"Action, Adventure, Comedy, Military, Romance, Sci-Fi, Space",medium,12,7.249184836645343,14641
16395,SKET Dance OVA,"Comedy, School, Shounen",short,1,7.367851482557938,11342
31189,Watashi ga Toriko ni Natte Yaru,Restricted,short,2,6.327790804138032,2330
22461,Hello Kitty no Yume Dorobou,"Fantasy, Kids",short,1,7.78747962977666,99
28735,Shouwa Genroku Rakugo Shinjuu,"Drama, Historical, Josei",medium,13,7.332596957866109,71295
31417,Binan Koukou Chikyuu Bouei-bu LOVE! LOVE!,"Comedy, Magic, School, Slice of Life",medium,12,6.801616364163557,13346
30531,Gakuen Handsome The Animation,"Comedy, Parody, School, Shounen Ai",short,1,6.186023807374259,2038
16566,Robot Taekwon V 3tan! Sujung Teukgongdae,"Action, Mecha, Sci-Fi",long,1,5.946047907776633,86
3140,Ryoujoku no Machi: Kyouen no Ceremony,"Fantasy, Restricted, Military",short,1,6.165227350851879,1461
5211,Hime Dorei,Restricted,short,2,6.340806869534301,2313
523,Tonari no Totoro,"Adventure, Comedy, Supernatural",long,1,7.268435699682939,271484
32813,2010,Music,Music,1,5.128773430821026,217
6437,Sora wo Kakeru Shoujo Picture Drama,"Adventure, Comedy, Sci-Fi, Space",Special,9,6.416961732547115,1716
10710,Houkago no Pleiades: Manner Movie,Magic,long,1,6.10567236178381,1773
26155,Okaasan no Ki,"Historical, Kids",short,1,6.966797537109657,42
32253,Ama Gli Animali,Kids,long,1,6.763723889943336,37
15873,Pyun Pyun Maru,"Comedy, Martial Arts",medium,26,6.802151705109454,94
30886,Mu Di,Music,long,1,4.969849842099255,145
1748,Piyoko ni Omakase pyo!,"Comedy, Sci-Fi, Shounen",short,8,6.588815575148341,1480
32673,Udon no Kuni no Kiniro Kemari,"Fantasy, Seinen, Slice of Life",medium,12,7.014837401784033,33885
2922,Ashita no Joe 2 (Movie),"Drama, Sports",long,1,6.703418989297792,1396
8653,Mahou Shoujo Isuka,Restricted,short,3,6.445563194008519,2600
33797,ID-0,Mecha,short,Unknown,5.890613053309458,292
1706,Gun Frontier,"Action, Adventure, Drama, Historical, Sci-Fi, Seinen",medium,13,7.0671017340213576,4732
10564,Korogashi Ryouta,"Action, Comedy, Seinen",short,3,6.306702581325968,96
22575,Ahiru no Pekkle no Minikui Ahiru no Ko,"Fantasy, Kids",short,1,7.781131273625224,114
2863,21-ji no Onna: Newscaster Katsuragi Miki,Restricted,short,3,6.350473028785798,2277
1868,Gin&#039;iro no Olynsis: Tokito,"Adventure, Drama, Mecha, Romance",medium,12,6.713441743436498,5305
30932,Oz no Mahoutsukai no Koutsuu Anzen no Tabi,"Drama, Fantasy, Kids",short,1,7.708193458253074,36
19749,Naniwa Yuukyouden: Kyouretsu! Ana ga Attara Iretai-hen,"Action, Comedy",short,1,6.22792404133735,60
24883,Chiisai Sensuikan ni Koi wo Shita Dekasugiru Kujira no Hanashi,"Fantasy, Kids, Military",Special,1,6.880944422784662,65
435,Magic Knight Rayearth,"Adventure, Comedy, Drama, Fantasy, Magic, Mecha, Romance, Shoujo",medium,20,7.310648881374931,34141
9521,Tie Shan Gongzhu,"Action, Adventure, Fantasy",long,1,6.026022092179318,347
9201,Air Gear: Kuro no Hane to Nemuri no Mori - Break on the Sky,"Action, Comedy, Ecchi, Shounen, Sports",short,3,6.798658099664491,40176
2168,Sakura Taisen: New York,"Adventure, Comedy, Supernatural",short,6,6.366987831334917,1769
21667,Non Non Biyori: Okinawa e Ikukoto ni Natta,"Comedy, School, Seinen, Slice of Life",short,1,7.337005627834229,25169
5304,Akiba-chan,"Comedy, Kids, Slice of Life",medium,10,6.409660049131867,1383
18753,Yahari Ore no Seishun Love Comedy wa Machigatteiru. OVA,"Comedy, Romance, School",short,1,7.0831325132757526,80676
5196,Aria The Origination Picture Drama,"Fantasy, Sci-Fi, Shounen, Slice of Life",Special,7,7.257301135778487,7014
18723,Soul Reviver,"Action, Seinen, Supernatural",Special,1,5.974388504586473,326
22745,Brothers Conflict Special,"Harem, Romance, Shoujo",Special,1,7.0085015211233275,10451
1279,Taiyou no Ko Esteban,"Adventure, Historical, Sci-Fi",medium,39,7.035531939569554,5424
995,Prince of Tennis: The National Tournament,"Action, Comedy, Shounen, Sports",short,13,7.594132477815364,25170
33523,Boku wa Koko de Ikiteiku,"Kids, Music",Music,1,5.047355100058475,51
113,Uchuu no Stellvia,"Action, Romance, Sci-Fi, Space",medium,26,7.300075309168722,15471
31925,White Tree,"Music, Romance",Music,1,5.358822799325275,104
10017,Dragon Ball: Super Saiya-jin Zetsumetsu Keikaku,"Adventure, Fantasy, Martial Arts, Sci-Fi, Shounen, Super Power",short,1,7.108382715483431,15280
671,Lemon Angel Project,"Drama, Music",medium,13,6.706531966945764,5763
25089,Araiguma Rascal Specials,"Drama, Slice of Life",Special,2,6.523257520840743,101
4365,"Hitou Meguri The Animation: Wakaokami, Rachiru",Restricted,short,1,6.551618569286983,2678
16776,Hurdle,Drama,long,1,6.5162272732117,109
1193,Happy Seven: The TV Manga,"Comedy, Fantasy",medium,13,6.564747563477041,3287
6704,Queen&#039;s Blade: Rurou no Senshi Specials,"Action, Adventure, Ecchi, Fantasy",Special,6,6.667640713938956,9470
507,Gravitation: Lyrics of Love,"Comedy, Romance, Shoujo, Shounen Ai",short,2,7.173052470463759,22015
4470,Gene Diver,"Action, Adventure, Shounen",medium,56,6.126894242088848,182
30247,Congming de Yixiu Zhi Fan Dou Gongzhu,"Comedy, Historical, Kids",long,1,7.062126494947258,81
29475,Straw-saurus Neo,"Adventure, Fantasy, Kids, Sci-Fi",Special,1,7.557991091145093,40
1845,Gaiking: Legend of Daiku-Maryu,"Action, Mecha, Sci-Fi",medium,39,6.8683497946949865,2640
9531,Tezuka Osamu Monogatari: Boku wa Son Gokuu,Adventure,Special,1,5.822594604579802,244
26089,Gutchonpa Omoshiro Hanashi,Kids,medium,5,6.794974897663509,44
1272,Injuu Gakuen La Blue Girl,"Demons, Restricted",short,6,6.825031307142801,4893
6809,Toshi Densetsu Monogatari Hikiko,Horror,short,1,5.991443858875071,2963
33583,Nana Moon,"Fantasy, Kids",medium,52,7.814243661593746,36
4280,Kara no Kyoukai 4: Garan no Dou,"Action, Mystery, Supernatural, Thriller",long,1,7.440086158866441,103600
21327,Isshuukan Friends.,"Comedy, School, Shounen, Slice of Life",medium,12,7.2159493438286795,139601
16804,Solar I.II.III,"Action, Mecha, Shounen",long,1,5.520863460358453,106
2444,Maids in Dream,Restricted,short,2,5.992466727056421,1294
3448,Mad★Bull 34,"Action, Police",short,4,6.3934238583904515,3216
3660,Mahou no Idol Pastel Yumi,"Comedy, Fantasy, Kids, Magic, Shoujo",medium,25,6.591753653864804,965
3568,Ganbarist! Shun,"Comedy, Shounen, Sports",medium,30,7.058897304270379,1700
5587,Shin Reyon Densetsu: Mou Hitori no Flair,Restricted,short,1,5.387066313758569,371
2420,Spirit of Wonder: Shounen Kagaku Club,"Drama, Sci-Fi, Seinen, Space",short,2,6.421770150581171,1613
33685,Cyborg 009: Call of Justice 1,"Action, Adventure, Mecha, Sci-Fi, Shounen",long,1,6.084442781572512,721
938,Shin Getter Robo tai Neo Getter Robo,"Action, Mecha, Sci-Fi, Shounen",short,4,6.598853381761983,2339
5962,Metal Fight Beyblade,"Adventure, Comedy, Sports",medium,51,7.37317716769613,13898
31865,Kare Baka: Wagahai no Kare wa Baka de R,"Comedy, Romance, School",ONA,8,6.373864632313632,4391
10301,Rio: Rainbow Gate! Special,"Comedy, Ecchi, Game",Special,1,6.430018623720756,3037
30943,Ojiichan wa Boku no Hero,"Drama, Kids",short,1,7.0114816836030265,101
1990,Mahou Gakuen Lunar! Aoi Ryuu no Himitsu,"Comedy, Fantasy, Magic",long,1,6.132281211664056,833
3847,Sekai Meisaku Douwa: Hakuchou no Ouji,Fantasy,long,1,5.952623730783362,809
9906,Sue Cat,"Adventure, Music, Shoujo",medium,40,7.254257262138305,116
24089,High School Jingi,"Action, Comedy, Seinen",short,1,6.3552782471150655,84
32268,Koyomimonogatari,"Comedy, Mystery, Supernatural",ONA,12,6.895624667000759,45632
22219,Warera Salaryman Tou,"Comedy, Slice of Life",medium,26,7.0338670040343825,57
25875,"Wake Up, Girl Zoo!",Comedy,ONA,10,6.055544170600116,3308
1174,Munto,"Fantasy, Magic, Romance",short,1,6.892266242719788,12271
23759,Oira no Ski,"Comedy, Sports",long,1,5.50975467068033,201
1543,Yoake Mae yori Ruriiro na: Crescent Love,"Comedy, Romance, School, Sci-Fi",medium,12,6.849964583403243,22770
8192,Hoshi Shinichi Short Short Special,"Comedy, Sci-Fi",Special,1,6.260828136268534,106
20047,Sakura Trick,"Comedy, Romance, School, Seinen, Shoujo Ai, Slice of Life",medium,12,7.012860338900506,108011
20671,Shashinkan,"Drama, Historical, Slice of Life",long,1,6.94466630873945,1910
2710,Nintama Rantarou Movie,"Comedy, Shounen",long,1,6.095499911512903,258
3475,Muramasa,"Historical, Horror, Martial Arts, Samurai",long,1,6.181108074579918,2535
33286,Strike the Blood II,"Action, Ecchi, Fantasy, School, Shounen, Supernatural, Vampire",short,8,6.86259296506009,28220
5298,Yu☆Gi☆Oh! 5D&#039;s: Shinkasuru Kettou! Stardust vs. Red Demon&#039;s,"Fantasy, Game, Sci-Fi",Special,1,6.588296681402699,5176
5322,Mugen Kouro,"Action, Sci-Fi, Space",ONA,4,5.787468145490738,891
10638,Denpa Onna to Seishun Otoko Special,"Comedy, Sci-Fi, Seinen",Special,1,7.2186304921121724,34723
19233,Around,Slice of Life,long,1,5.734714908309524,468
2553,Flanders no Inu,"Drama, Historical, Slice of Life",medium,52,7.21300005629623,2411
14235,Salad Land,Fantasy,ONA,1,4.6854908110194895,168
4240,Ginga Senpuu Braiger,"Action, Adventure, Mecha, Space",medium,39,6.901510974647454,886
33727,Neko no Dayan: Fushigi Gekijou,Kids,medium,Unknown,6.964849281800591,90
29889,Akuei to Gacchinpo Tenkomori: Maboroshi no Omake Episode,Comedy,Special,1,6.055382302326628,53
884,Shin Angyo Onshi,"Action, Fantasy",long,1,7.227112351597643,13231
